OBJECTID,poly_SourceOID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_IRWINID,poly_FORID,poly_Acres_AutoCalc,poly_SourceGlobalID,poly_Source,attr_SourceOID,attr_ABCDMisc,attr_ADSPermissionState,attr_CalculatedAcres,attr_ContainmentDateTime,attr_ControlDateTime,attr_CreatedBySystem,attr_IncidentSize,attr_DiscoveryAcres,attr_DispatchCenterID,attr_EstimatedCostToDate,attr_FinalAcres,attr_FFReportApprovedByTitle,attr_FFReportApprovedByUnit,attr_FFReportApprovedDate,attr_FireBehaviorGeneral,attr_FireBehaviorGeneral1,attr_FireBehaviorGeneral2,attr_FireBehaviorGeneral3,attr_FireCause,attr_FireCauseGeneral,attr_FireCauseSpecific,attr_FireCode,attr_FireDepartmentID,attr_FireDiscoveryDateTime,attr_FireMgmtComplexity,attr_FireOutDateTime,attr_FireStrategyConfinePercent,attr_FireStrategyFullSuppPrcnt,attr_FireStrategyMonitorPercent,attr_FireStrategyPointZonePrcnt,attr_FSJobCode,attr_FSOverrideCode,attr_GACC,attr_ICS209ReportDateTime,attr_ICS209RptForTimePeriodFrom,attr_ICS209RptForTimePeriodTo,attr_ICS209ReportStatus,attr_IncidentManagementOrg,attr_IncidentName,attr_IncidentShortDescription,attr_IncidentTypeCategory,attr_IncidentTypeKind,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseAcres,attr_InitialResponseDateTime,attr_IrwinID,attr_IsFireCauseInvestigated,attr_IsFireCodeRequested,attr_IsFSAssisted,attr_IsMultiJurisdictional,attr_IsReimbursable,attr_IsTrespass,attr_IsUnifiedCommand,attr_LocalIncidentIdentifier,attr_ModifiedBySystem,attr_PercentContained,attr_PercentPerimToBeContained,attr_POOCity,attr_POOCounty,attr_POODispatchCenterID,attr_POOFips,attr_POOJurisdictionalAgency,attr_POOJurisdictionalUnit,attr_POOJurisdictUnitParentUnit,attr_POOLandownerCategory,attr_POOLandownerKind,attr_POOLegalDescPrincipalMerid,attr_POOLegalDescQtr,attr_POOLegalDescQtrQtr,attr_POOLegalDescRange,attr_POOLegalDescSection,attr_POOLegalDescTownship,attr_POOPredictiveServiceAreaID,attr_POOProtectingAgency,attr_POOProtectingUnit,attr_POOState,attr_PredominantFuelGroup,attr_PredominantFuelModel,attr_PrimaryFuelModel,attr_SecondaryFuelModel,attr_TotalIncidentPersonnel,attr_UniqueFireIdentifier,attr_FORID,attr_WFDSSDecisionStatus,attr_EstimatedFinalCost,attr_OrganizationalAssessment,attr_StratDecisionPublishDate,attr_CreatedOnDateTime_dt,attr_ModifiedOnDateTime_dt,attr_Source,attr_IsCpxChild,attr_CpxName,attr_CpxID,attr_SourceGlobalID,GlobalID,SHAPE_Length,SHAPE_Area
10304,13468,R-9,Wildfire Final Fire Perimeter,Auto-generated,0.1,,2023/03/14 15:13:43+00,2020/08/25 07:22:31+00,{DD1DF6DB-62F0-4E51-B681-5BB2AFE3B21D},{E6EE61EF-F70D-428D-8DB5-91F316622FB9},26.7175708486092,,FFP,1774199,,CERTIFIED,,,,cfcad,24,,CASIFC,,,,,2021/02/02 23:17:26+00,,,,,,,,NG95,,2020/08/25 01:21:30+00,,2020/09/30 17:05:00+00,,,,,,,ONCC,,,,,,R-9 SMOKE,,WF,FI,40.596333,-119.839833,,2020/08/25 01:21:59+00,,,,1,,,0,,004867,INFORM_Inspector,,,,Washoe,CASIFC,32031,BLM,CANOD,,BLM,Federal,,,,,,,,BLM,CANOD,US-NV,Grass,GR2,,,,2020-CANOD-004867,{E6EE61EF-F70D-428D-8DB5-91F316622FB9},,,,,2020/08/25 03:20:48+00,2021/02/02 23:17:26+00,FODR,,,,{BDF34D98-574B-459C-BAA0-6CBC98434702},{C34D4AEC-7749-4CC4-B899-CB5459F44BC3},0.0311115955992526,-1.15029798344784e-05
10322,16018,Vista,Wildfire Final Fire Perimeter,Phone/Tablet,1.6,,2023/03/14 15:13:43+00,,{BF025431-A40C-433E-ACF6-08558FD05A55},{6358AEA3-6047-402B-852D-DDAC24A03AEA},1.56752534510974,,FFP,1775990,,CERTIFIED,,2020/03/27 23:25:00+00,2020/03/27 23:34:00+00,wildcad,1.6,,NVCNC,,,,,2020/04/23 16:10:57+00,,,,,,,,M1HB,,2020/03/27 19:57:00+00,,2020/04/06 00:59:59+00,,,,,,,GBCC,,,,,,Vista,,WF,FI,40.44452,-118.1296,,2020/03/27 21:00:00+00,,,,1,,,0,,020031,INFORM_Inspector,,,,Pershing,NVCNC,32027,C&L,NVPERX,,BLM,Private,,,,,,,,C&L,NVPERX,US-NV,Brush,SH4,,,,2020-NVPERX-020031,{6358AEA3-6047-402B-852D-DDAC24A03AEA},,,,,2020/03/27 21:33:49+00,2020/04/23 16:10:58+00,FODR,,,,{CAC28D20-DB2D-4D34-881B-827C97747284},{FB1A974B-7381-4B29-9A51-2CCE31BA5EE4},0.00404311151515226,-6.73373691428016e-07
10329,14642,Marys,Wildfire Final Fire Perimeter,GPS-Walked,24,,2023/03/14 15:13:43+00,,{3073BA31-D0A4-4FE3-A9D3-537A8699D506},{E97903E2-234D-4217-B71C-1A927BA2444A},24.2341788845855,,FFP,1767231,,CERTIFIED,,2020/08/11 16:56:00+00,2020/09/02 15:00:00+00,wildcad,24.24,,NVEIC,,,,,2020/10/02 13:19:50+00,,,,,,,,NEM6,,2020/08/11 01:20:00+00,,2020/09/02 15:00:00+00,,,,,PD,1502,GBCC,,,,,,Marys,,WF,FI,41.230367,-114.674967,,2020/08/11 02:10:59+00,,,,1,,,0,,010207,INFORM_Inspector,,,,Elko,NVEIC,32007,BLM,NVEKD,,BLM,Federal,,,,,,,,BLM,NVEKD,US-NV,Grass-Shrub,GS2,,,,2020-NVEKD-010207,{E97903E2-234D-4217-B71C-1A927BA2444A},,,,,2020/08/11 02:23:14+00,2020/10/02 13:19:52+00,FODR,,,,{C13E9454-89C2-4E65-868E-7FCAC4978D26},{9474A8D2-CA14-46A3-A300-3D05F65E8AAE},0.0170666285665741,-1.05326210544131e-05
10332,9035,Dog fire,Wildfire Daily Fire Perimeter,Mixed Methods,,,2023/03/14 15:13:43+00,,{12A87CD4-D897-40DD-8DC1-EF9934B2BA34},{78316303-404C-4FC6-8059-5C87F1745BC6},0.0448155495706122,,FFP,1770723,EK12,CERTIFIED,,2021/08/02 21:53:00+00,2021/08/03 21:43:59+00,wildcad,0.1,,CAPNFC,,,,,2022/01/31 20:03:17+00,,,,,,,,,,2021/08/02 16:38:02+00,,2021/08/03 21:59:59+00,,,,,P5,0511,ONCC,,,,,,Dog,,WF,FI,39.79665,-121.0355,,2021/08/02 17:02:00+00,,,,0,,,0,,001397,INFORM_Inspector,,,,Plumas,CAPNFC,06063,FS,CAPNF,,USFS,Federal,,,,,,,,FS,CAPNF,US-CA,Timber,TU2,,,,2021-CAPNF-001397,{78316303-404C-4FC6-8059-5C87F1745BC6},,,,,2021/08/03 00:58:38+00,2022/01/31 20:03:17+00,FODR,,,,{C62937C7-B5AF-489B-B253-1236449F9605},{C261C138-68AE-448C-A824-7156A004EC5A},0.000546694885653956,-1.90727978101144e-08
10345,11166,RED MOUNTAIN RD / SAGE RD,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,,2023/03/14 15:13:43+00,2021/09/05 16:01:06+00,{766C5DE6-9EDA-4699-BEB6-B9BF26692EE2},{05BA1C92-8D4F-4C87-AC0A-C9F83B6AA1B5},1.0099708129102,,FFP,1766349,,CERTIFIED,1.01,,,cfcad,1,,CARRCC,,,,,2021/10/05 16:14:03+00,,,,,,,,PA3W,,2021/09/05 11:01:07+00,,2021/09/05 13:30:00+00,,,,,,,OSCC,,,,,,RED,,WF,FI,33.615906,-116.914321,,,,,,,,,,,122300,INFORM_Inspector,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,,CDF,CARRU,US-CA,Brush,SH3,,,,2021-CARRU-122300,{05BA1C92-8D4F-4C87-AC0A-C9F83B6AA1B5},,,,,2021/09/05 11:01:59+00,2021/10/05 16:14:06+00,FODR,,,,{3C8E579A-8D69-4EE3-9D79-F2396B156175},{8422E713-91E5-4B75-965A-5296898B2611},0.00312021656153827,-3.97073345462207e-07
10349,8399,Cattle,Wildfire Final Fire Perimeter,Mixed Methods,0.07879387,,2023/03/14 15:13:43+00,2022/07/25 00:22:25+00,{E505DB63-DA3C-4926-9203-0873DA77E3D9},{4D0D7E40-3B9C-44EF-8B52-DC139849B4B3},0.0787935567079297,,FFP,1770301,,CERTIFIED,,2022/06/07 20:45:00+00,2022/06/07 20:45:00+00,wildcad,0.1,,NVCNC,,,,,2022/07/25 00:22:24+00,,,,,,,,PPZ2,,2022/06/07 20:13:59+00,,2022/06/18 00:59:59+00,,,,,PN,1522,GBCC,,,,,,Cattle,,WF,FI,40.916,-117.7465,,,,,,1,,,0,,020227,wildcad,,,,Humboldt,NVCNC,32013,,,,Private,Private,,,,,,,,C&L,NVHUMX,US-NV,Grass,GR7,,,,2022-NVHUMX-020227,{4D0D7E40-3B9C-44EF-8B52-DC139849B4B3},,,,,2022/06/07 20:58:07+00,2022/07/19 07:55:51+00,FODR,,,,{887CAC2D-BAA3-4BA9-9E06-50576FE16257},{A13641C3-8596-4271-A637-2F7BBEB1C7DD},0.00161360848304414,-3.40842786903886e-08
10365,16067,REST,Wildfire Final Fire Perimeter,Auto-generated,0.1,,2023/03/14 15:13:43+00,2020/04/04 08:12:00+00,{EC003A22-2466-49A0-9DF9-2EBCD139B093},{81EE406B-D504-4E7A-AF1F-BF9A4F503382},0.00016868428449215,,FFP,1776017,,CERTIFIED,,2020/04/04 03:52:00+00,2020/04/04 17:39:59+00,wildcad,0.1,,CAOVCC,,,,,2020/04/09 20:34:15+00,,,,,,,,M1SL,,2020/04/04 03:11:59+00,,2020/04/04 17:39:59+00,,,,,P5,0504,OSCC,,,,,,REST,,WF,FI,37.65278,-118.9672,,2020/04/04 03:14:59+00,,1,,0,,,1,,000447,INFORM_Inspector,,,,Mono,CAOVCC,06051,FS,CAINF,,USFS,Federal,,,,,,,,FS,CAINF,US-CA,Grass-Shrub,GS3,,,,2020-CAINF-000447,{81EE406B-D504-4E7A-AF1F-BF9A4F503382},,,,,2020/04/04 03:38:20+00,2020/04/09 20:34:17+00,FODR,,,,{1A9FB8F2-6907-4373-8018-B71624609283},{7359CC4B-7B0A-48C8-9538-2B5B73584CD4},3.93230798854965e-05,-6.9697121566306e-11
10368,8454,B3R13 37,Wildfire Final Fire Perimeter,Hand Sketch,0.01,,2023/03/14 15:13:43+00,2022/07/18 18:06:44+00,{41D72255-2ADD-4A2A-8F77-304ECE203F3F},{BA4F15B9-2F06-417D-A70F-B6D9AD377F16},0.929949608275721,,FFP,1770299,,CERTIFIED,,2022/06/05 21:36:59+00,2022/06/05 22:20:00+00,cfcad,2,,CASDIC,,,,,2022/07/18 18:06:27+00,,,,,,,,PPM2,,2022/06/05 21:08:53+00,,2022/06/06 02:00:00+00,,,,,PN,1522,OSCC,,,,,,BORDER 11,,WF,FI,32.579461,-116.863291,,2022/06/05 21:20:00+00,,1,,0,,,0,,012681,cfcad,,,,San Diego,CASDIC,06073,BLM,CACDD,,BLM,Federal,,,,,,,,CAL FIRE,CAMVU,US-CA,Brush,SH4,,,,2022-CAMVU-012681,{BA4F15B9-2F06-417D-A70F-B6D9AD377F16},,,,,2022/06/05 21:09:02+00,2022/06/07 00:57:39+00,FODR,,,,{309AE4B4-E84C-4E12-ACB4-74341D072991},{90EFEAE0-2457-4216-BD59-52DF91F7F0A4},0.00338248481930296,-3.61423614273494e-07
10384,13916,North Nixon ,Wildfire Final Fire Perimeter,Mixed Methods,0.3873996,,2023/03/14 15:13:43+00,,{9799D6A1-853C-45DD-AB95-8DBE2B8F6520},{E780FB84-BEF4-43DB-9C0F-DA9E46F4C9E0},0.387398448995352,,FFP,1774523,,CERTIFIED,,2020/11/17 18:59:59+00,2020/11/17 20:00:00+00,wildcad,0.4,,NVSFC,,,,,2020/12/21 20:04:47+00,,,,,,,,NRE5,,2020/11/17 17:13:59+00,,2020/11/23 20:00:00+00,,,,,PD,1522,GBCC,,,,,,North Nixon,,WF,FI,39.86037,-119.4777,,2020/11/17 18:00:00+00,,1,,1,,,0,,030859,INFORM_Inspector,,,,Washoe,NVSFC,32031,BIA,NVWNA,,BIA,Federal,,,,,,,,BLM,NVCCD,US-NV,Brush,SH1,,,,2020-NVCCD-030859,{E780FB84-BEF4-43DB-9C0F-DA9E46F4C9E0},,,,,2020/11/20 18:50:02+00,2020/12/21 20:04:47+00,FODR,,,,{3262FEA8-BD76-48C7-A062-AD7BC9F6A35E},{7C4E69E7-7A19-4B57-8525-134F4D27DE1A},0.00305918557536146,-1.64937256287599e-07
10387,10337,Orange,Wildfire Daily Fire Perimeter,Mixed Methods,,,2023/03/14 15:13:43+00,,{F0795738-D96A-4C67-952A-F2B255E31CB0},{FC54FA3B-C765-4BEF-AC6E-054947A0EC7F},0.0983615282623671,,FFP,1771711,,CERTIFIED,0.1,2021/05/05 06:30:00+00,2021/05/05 06:30:00+00,wildcad,0.1,,CASBCC,,,,,2021/12/07 23:26:35+00,,,,,,,,N0BE,,2021/05/05 04:57:59+00,,2021/05/05 06:30:00+00,,,,,,,OSCC,,,,,,ORANGE,,WF,FI,34.09508,-117.1821,,2021/05/05 05:15:00+00,,1,,1,,,1,,007547,INFORM_Inspector,,,,San Bernardino,CASBCC,06071,,,,OthLoc,Other,,,,,,,,BLM,CACDD,US-CA,Grass-Shrub,GS2,,,,2021-CACDD-007547,{FC54FA3B-C765-4BEF-AC6E-054947A0EC7F},,,,,2021/05/05 21:21:05+00,2021/12/07 23:28:41+00,FODR,,,,{26D421A3-9AC0-401C-908B-B4C442EDE3EA},{03E92CD5-A0DE-4B71-8DD9-514FBCF2E7CA},0.000735111313480372,-3.88903267311807e-08
10392,12998,CA-SQF 002565 Fish Creek,Wildfire Daily Fire Perimeter,Hand Sketch,30,,2023/03/14 15:13:43+00,2020/08/21 06:59:59+00,{116030E9-4A65-4E39-96F8-253BE5F2A6B3},{678AECC4-B32F-48EC-AA18-9ADC6CEE9BC4},29.78260447579,,FFP,1773753,EK14,CERTIFIED,,,,IROC,29,,CACCCC,,,,,2021/04/15 12:39:25+00,,,,,,,,,,2020/08/21 21:46:59+00,,2021/01/27 15:59:59+00,,,,,P5,,OSCC,,,,,,FISH CREEK,,WF,FI,,,,2020/08/21 21:46:59+00,,,,1,,,,,002565,INFORM_Inspector,,,,Tulare,CACCCC,06107,FS,CASQF,,USFS,Federal,,,,,,,,FS,CASQF,US-CA,Timber,TL9,,,,2020-CASQF-002565,{678AECC4-B32F-48EC-AA18-9ADC6CEE9BC4},,,,,2020/08/21 23:11:52+00,2021/04/15 12:39:30+00,FODR,,,,{09C7015E-4618-4B81-BB36-CF142DCC5208},{14E66AB3-20D1-4DBF-B43A-887F6D765034},0.0224338583448362,-1.20515402787388e-05
10396,13715,SPRING,Wildfire Final Fire Perimeter,Hand Sketch,1,,2023/03/14 15:13:43+00,2020/08/18 04:57:53+00,{D9DBC051-7C60-4358-9E97-95416B68505E},{4BDB25B6-9D9C-4E5D-B6A4-04AE6B85FAE2},228.833546037455,,FFP,1774319,EK15,CERTIFIED,228.83,2020/08/27 14:29:59+00,2020/08/28 21:00:00+00,wildcad,230,,CARICC,,,,,2021/01/14 18:49:29+00,,,,,,,,NS4Y,,2020/08/17 22:57:53+00,Type 4 Incident,2021/01/12 19:44:59+00,,,,,P5,0514,ONCC,,,,,,SPRING,,WF,FI,40.4565,-122.936,,2020/08/17 23:03:00+00,,,,0,,,0,,001270,INFORM_Inspector,,,Platina,Trinity,CARICC,06105,FS,CASHF,,USFS,Federal,,,,,,,,FS,CASHF,US-CA,Timber,TU5,,,,2020-CASHF-001270,{4BDB25B6-9D9C-4E5D-B6A4-04AE6B85FAE2},,,,,2020/08/17 23:02:52+00,2021/01/14 18:49:30+00,FODR,,,,{E57E93F4-4614-4A1E-90D0-169BBDCAA358},{C8FCDD73-F1A7-481E-8E22-22E9B0A4519E},0.0393942939265354,-9.83201274182873e-05
10401,10593,Bichota,Wildfire Daily Fire Perimeter,Infrared Image,1,,2023/03/14 15:13:43+00,2021/09/24 08:00:00+00,{71EB8CC3-B739-4641-98C5-C6727AC8B46E},{B11FF7DA-4567-4AD0-8E3A-F5DC246BB949},0.868842361834971,,FFP,1771894,,CERTIFIED,,,,wildcad,1,,CAANCC,,,,,2021/11/21 18:29:53+00,,,,,,,,N8XM,,2021/08/24 04:25:00+00,,2021/08/26 23:45:59+00,,,,,,,OSCC,,,,,,BICHOTA,,WF,FI,34.26297,-117.8442,,2021/08/24 04:30:00+00,,1,,0,,,1,,003154,INFORM_Inspector,,,,Los Angeles,CAANCC,06037,FS,CAANF,,USFS,Federal,,,,,,,,FS,CAANF,US-CA,Brush,SH3,,,,2021-CAANF-003154,{B11FF7DA-4567-4AD0-8E3A-F5DC246BB949},,,,,2021/08/24 04:37:08+00,2021/11/21 18:29:54+00,FODR,,,,{CE0CD08F-25F2-42AA-9AE2-9670E045A581},{4E3A40C5-B8F3-4551-8EBE-0978A89ADAA8},0.00286639826585893,-3.44158658065231e-07
10409,12075,ROUND,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,,2023/03/14 15:13:43+00,2021/06/24 23:39:21+00,{030E9B92-FC65-4640-89E8-08273E644170},{D0AA583B-197D-4446-B13A-05A81F73A92D},0.449003251167948,,FFP,1766531,EK10,CERTIFIED,,2021/06/25 00:00:00+00,2021/06/27 21:33:59+00,wildcad,0.5,,CAMICC,,,,,2021/07/23 00:47:15+00,,,,,,,,N6MT,,2021/06/24 18:39:21+00,,2021/06/30 21:43:00+00,,,,,,,ONCC,,,,,,ROUND,,WF,FI,41.40052,-121.4591,,2021/06/24 21:43:59+00,,,,0,,,0,,000607,INFORM_Inspector,,,,Siskiyou,CAMICC,06093,FS,CAMDF,,USFS,Federal,,,,,,,,FS,CAMDF,US-CA,Timber,TL6,,,,2021-CAMDF-000607,{D0AA583B-197D-4446-B13A-05A81F73A92D},,,,,2021/06/24 20:26:23+00,2021/07/23 00:47:17+00,FODR,,,,{7968E14F-F315-4632-A5BC-E3731A9F6E9C},{661D35BF-B049-4B47-812C-B507AED12D3F},0.00268162234371377,-1.95656180658364e-07
10420,15389,Robinson,Wildfire Final Fire Perimeter,Mixed Methods,,,2023/03/14 15:13:43+00,,{F3ACE9CD-B031-4B65-B999-6A67903263EE},{B71B9932-1B7E-411F-AA57-F7CC94CCE254},2.28449711359099,,FFP,1775550,,CERTIFIED,2.28,,,firecode,2.3,,CAKRCC,,,,,2020/07/29 17:33:58+00,,,,,,,,M7X2,,2020/06/27 19:30:00+00,,,,,,,,,OSCC,,,,,,ROBINSON,,WF,FI,,,,,,,,0,,,0,,001557,INFORM_Inspector,,,,Kern,CAKRCC,06029,,,,Private,Private,,,,,,,,BLM,CACND,US-CA,Grass,GR1,,,,2020-CACND-001557,{B71B9932-1B7E-411F-AA57-F7CC94CCE254},,,,,2020/06/28 21:14:21+00,2020/07/29 17:33:58+00,FODR,,,,{65F5E3CC-5854-4DDC-AD12-3167FE705AD3},{05ACE759-6DA7-45E9-82DB-1589ED0E393E},0.00393170297399551,-9.18101724564813e-07
10447,15463,Hidden Shores,Wildfire Final Fire Perimeter,Phone/Tablet,,,2023/03/14 15:13:43+00,2020/06/10 00:45:00+00,{D9302ABE-E810-46EB-8FBF-388ECB789999},{8390B708-9D5F-41C9-9255-A4E3677051FA},34.7636435019015,,FFP,1775659,,CERTIFIED,,2020/02/27 00:00:00+00,2020/02/29 21:00:00+00,wildcad,52,,AZPDC,,,,,2020/07/15 22:44:13+00,,,,,,,,M0GN,,2020/02/25 19:33:00+00,,2020/03/21 00:00:00+00,,,,,PD,1502,SWCC,,,,,,Hidden Shores,,WF,FI,32.88561,-114.4536,,2020/02/25 20:00:00+00,,1,,1,,,1,,000105,INFORM_Inspector,,,,Yuma,AZPDC,04027,BOR,AZCRD,,BOR,Federal,,,,,,,,BLM,AZCRD,US-AZ,Brush,SH7,,,,2020-AZCRD-000105,{8390B708-9D5F-41C9-9255-A4E3677051FA},,,,,2020/02/25 20:29:40+00,2020/07/15 22:44:13+00,FODR,,,,{D8B4CD01-B05B-4BAC-8A98-E296C2127E6B},{FF84BB96-58B6-4ED1-B4F8-73971E07A7D0},0.0511015314782409,-1.35573194672516e-05
10449,13707,BALD,Wildfire Final Fire Perimeter,Hand Sketch,0.1,,2023/03/14 15:13:43+00,2020/07/28 23:50:20+00,{7CDE526C-9BA8-4661-B0E6-E2387CA3B631},{51B35E67-D967-474D-9C02-975FAAB3D07C},17.9240327002492,,FFP,1774343,,CERTIFIED,17.92,2020/08/02 03:00:00+00,2020/08/04 20:23:59+00,wildcad,18,,CARICC,,,,,2021/01/14 19:00:06+00,,,,,,,,NB3J,,2020/07/28 17:50:00+00,,2020/08/14 23:18:00+00,,,,,PN,0514,ONCC,,,,,,BALD,,WF,FI,41.09993,-122.1899,,2020/07/28 18:24:00+00,,,,0,,,0,,001124,INFORM_Inspector,,,,Shasta,CARICC,06089,FS,CASHF,,USFS,Federal,,,,,,,,FS,CASHF,US-CA,Timber,TL5,,,,2020-CASHF-001124,{51B35E67-D967-474D-9C02-975FAAB3D07C},,,,,2020/07/28 18:38:47+00,2021/01/14 19:00:06+00,FODR,,,,{8F92E9E3-02E8-45DB-9ED2-1DAB11CE4DDC},{FD6F85B6-E237-4CF3-B93A-14E1FB0E7050},0.0113797379219256,-7.77439968199924e-06
10453,14585,Shoe tree,Wildfire Final Fire Perimeter,Mixed Methods,3.661446,,2023/03/14 15:13:43+00,,{3B37A551-145B-41E3-8368-6986408E1582},{2F81FB61-476B-442B-9FAF-774E88F471EC},3.6614320441861,,FFP,1774946,,CERTIFIED,,2020/08/03 03:52:00+00,2020/08/03 23:10:59+00,wildcad,3.7,,NVSFC,,,,,2020/10/08 21:37:16+00,,,,,,,,NC3E,,2020/08/02 21:51:00+00,,2020/08/10 23:10:59+00,,,,,PD,1502,GBCC,,,,,,Shoe Tree,,WF,FI,39.80618,-120.0334,,2020/08/02 21:56:00+00,,1,,1,,,0,,030546,INFORM_Inspector,,,,Lassen,NVSFC,06035,BLM,NVCCD,,BLM,Federal,,,,,,,,BLM,NVCCD,US-CA,Grass-Shrub,GS2,,,,2020-NVCCD-030546,{2F81FB61-476B-442B-9FAF-774E88F471EC},,,,,2020/08/02 22:26:35+00,2020/10/08 21:37:17+00,FODR,,,,{10739F80-9145-42AD-A113-21E23DD0E9B7},{15DECD67-9EA6-481E-B973-F1D3AA76A7E2},0.00978601444906364,-1.55833809483212e-06
10455,8307,Adobe,Wildfire Final Fire Perimeter,Mixed Methods,1.146668,,2023/03/14 15:13:43+00,2022/08/01 20:49:45+00,{EE1B33F7-9681-4E15-BD27-661369840BBA},{A1B17435-D0FF-49A8-9229-39FFEC20AB5C},1.14666359853053,,FFP,1770189,,CERTIFIED,1.15,2022/06/23 11:32:00+00,2022/06/23 20:00:59+00,wildcad,1.2,,NVEIC,,,,,2022/08/01 20:49:45+00,,,,,,,,PQ9E,,2022/06/23 07:55:00+00,,2022/07/13 18:00:00+00,,,,,PD,1522,GBCC,,,,,,Adobe,,WF,FI,40.85195,-115.8424,,2022/06/23 08:02:00+00,,1,,1,,,0,,010083,wildcad,,,,Elko,NVEIC,32007,BLM,NVEKD,,BLM,Federal,,,,,,,,BLM,NVEKD,US-NV,Grass-Shrub,GS1,,,,2022-NVEKD-010083,{A1B17435-D0FF-49A8-9229-39FFEC20AB5C},,,,,2022/06/23 09:24:18+00,2022/07/19 04:43:57+00,FODR,,,,{2F2D0B79-FCFC-464E-989A-BE3249F89B5E},{264102D4-DCB4-49D6-BBF3-1E33594296FB},0.0044698991224247,-4.9555333617944e-07
10462,14488,Wildhorse,Wildfire Final Fire Perimeter,Mixed Methods,,,2023/03/14 15:13:43+00,,{ECCADD01-001E-4E42-88BF-E056DFA11BB5},{3E59B6C6-8A17-43F0-8203-B5F82986DA5A},0.576681364568559,,FFP,1774885,,CERTIFIED,,2020/07/29 00:35:00+00,2020/07/30 23:58:59+00,wildcad,0.5,,ORLFC,,,,,2020/10/26 14:22:38+00,,,,,,,,NB45,,2020/07/28 21:04:00+00,,2020/08/15 21:49:00+00,,,,,PD,1502,NWCC,,,,,,Wildhorse,,WF,FI,42.14358,-121.0081,,2020/07/28 21:30:00+00,,,,1,,,0,,200253,INFORM_Inspector,,,,Klamath,ORLFC,41035,BLM,ORLAD,,BLM,Federal,,,,,,,,BLM,ORLAD,US-OR,Timber,TL1,,,,2020-ORLAD-200253,{3E59B6C6-8A17-43F0-8203-B5F82986DA5A},,,,,2020/07/28 21:30:15+00,2020/10/26 14:22:38+00,FODR,,,,{F346E008-F9C5-45D5-880A-B34E24468AA8},{FFD1BCF4-188A-4101-B4E6-2A988EC9F43B},0.00271308025519387,-2.54151686973005e-07
10469,11842,Canyon,Wildfire Daily Fire Perimeter,Mixed Methods,3.3,,2023/03/14 15:13:43+00,2021/06/25 08:00:00+00,{C5FEE37E-CC54-4A5A-B140-1072C77B77D9},{03FFF83F-DCB6-44F8-A69E-7C711E43ABCC},3.29764996736425,,FFP,1772902,,CERTIFIED,,2021/06/25 19:50:59+00,2021/06/25 19:50:59+00,wildcad,3.3,,NVSFC,,,,,2021/08/09 21:44:11+00,,,,,,,,N3UR,,2021/06/24 23:55:00+00,,2021/07/02 19:50:59+00,,,,,PD,1522,GBCC,,,,,,Canyon ,,WF,FI,40.09502,-119.7388,,2021/06/25 00:00:00+00,,,,1,,,0,,030334,INFORM_Inspector,,,,Washoe,NVSFC,32031,BLM,NVCCD,,BLM,Federal,,,,,,,,BLM,NVCCD,US-NV,Timber,TU1,,,,2021-NVCCD-030334,{03FFF83F-DCB6-44F8-A69E-7C711E43ABCC},,,,,2021/06/25 17:58:14+00,2021/08/09 21:44:14+00,FODR,,,,{91AE0B19-B898-4C40-84A5-C765541A1949},{883C36D2-6101-4833-8C97-937F3AB1EC87},0.00638848031970929,-1.40902586799723e-06
10483,9325,Vista ,Wildfire Daily Fire Perimeter,GPS-Walked,15.27938,,2023/03/14 15:13:43+00,,{F52C9760-9ECA-4874-9409-DAB841EE16EB},{96E9D843-AA13-4E79-93AE-BF76F32F2945},15.2793352204756,,FFP,1770990,,CERTIFIED,,2021/04/09 03:36:00+00,2021/04/09 04:11:00+00,wildcad,15,,NVSFC,,,,,2022/01/12 19:43:48+00,,,,,,,,NX36,,2021/04/08 23:57:00+00,,,,,,,PN,1522,GBCC,,,,,,Vista,,WF,FI,39.56405,-119.7056,,2021/04/09 00:30:00+00,,,,1,,,0,,030118,INFORM_Inspector,,,,Washoe,NVSFC,32031,C&L,NVSPKX,,Private,Private,,,,,,,,C&L,NVSPKX,US-NV,Grass,GR1,,,,2021-NVSPKX-030118,{96E9D843-AA13-4E79-93AE-BF76F32F2945},,,,,2021/04/09 01:38:21+00,2022/01/12 19:43:48+00,FODR,,,,{ECE0414F-7757-48D4-B5D8-733ECD771922},{555E4EC2-25EC-40FA-8CB2-6EA00073E558},0.0135147221761785,-6.48112807822688e-06
